[2026-05-08T14:44:29Z INFO  vmp] lift fn_00100e84 @ 0x100e84  in=37 out_ir=62 skipped=5 (13%) notes=5
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00100f18 @ 0x100f18  in=5 out_ir=10 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00100f2c @ 0x100f2c  in=183 out_ir=253 skipped=15 (8%) notes=15
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00101208 @ 0x101208  in=91 out_ir=142 skipped=5 (5%) notes=5
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00101374 @ 0x101374  in=180 out_ir=250 skipped=15 (8%) notes=15
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00101644 @ 0x101644  in=35 out_ir=52 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001016d0 @ 0x1016d0  in=131 out_ir=180 skipped=3 (2%) notes=3
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001018dc @ 0x1018dc  in=5 out_ir=10 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001018f0 @ 0x1018f0  in=183 out_ir=253 skipped=15 (8%) notes=15
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00101bcc @ 0x101bcc  in=91 out_ir=142 skipped=5 (5%) notes=5
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00101d38 @ 0x101d38  in=178 out_ir=248 skipped=15 (8%) notes=15
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102000 @ 0x102000  in=91 out_ir=142 skipped=5 (5%) notes=5
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010216c @ 0x10216c  in=110 out_ir=153 skipped=3 (2%) notes=3
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102324 @ 0x102324  in=192 out_ir=276 skipped=15 (7%) notes=15
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102624 @ 0x102624  in=82 out_ir=120 skipped=6 (7%) notes=6
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010276c @ 0x10276c  in=78 out_ir=111 skipped=4 (5%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001028a4 @ 0x1028a4  in=67 out_ir=97 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001029b0 @ 0x1029b0  in=33 out_ir=53 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102a34 @ 0x102a34  in=8 out_ir=9 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102a54 @ 0x102a54  in=83 out_ir=104 skipped=2 (2%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102ba0 @ 0x102ba0  in=9 out_ir=17 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102bc4 @ 0x102bc4  in=62 out_ir=83 skipped=9 (14%) notes=9
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102cbc @ 0x102cbc  in=59 out_ir=74 skipped=4 (6%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00102da8 @ 0x102da8  in=223 out_ir=298 skipped=11 (4%) notes=11
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103124 @ 0x103124  in=7 out_ir=9 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103140 @ 0x103140  in=8 out_ir=9 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103160 @ 0x103160  in=12 out_ir=15 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103190 @ 0x103190  in=103 out_ir=171 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010332c @ 0x10332c  in=686 out_ir=1166 skipped=14 (2%) notes=14
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103de4 @ 0x103de4  in=51 out_ir=76 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103eb0 @ 0x103eb0  in=41 out_ir=69 skipped=2 (4%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00103f54 @ 0x103f54  in=100 out_ir=175 skipped=8 (8%) notes=8
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001040e4 @ 0x1040e4  in=218 out_ir=332 skipped=7 (3%) notes=7
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010444c @ 0x10444c  in=3 out_ir=3 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104458 @ 0x104458  in=5 out_ir=10 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010446c @ 0x10446c  in=30 out_ir=41 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001044e4 @ 0x1044e4  in=85 out_ir=111 skipped=2 (2%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104638 @ 0x104638  in=41 out_ir=68 skipped=2 (4%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001046dc @ 0x1046dc  in=12 out_ir=14 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010470c @ 0x10470c  in=1 out_ir=1 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104710 @ 0x104710  in=22 out_ir=35 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104768 @ 0x104768  in=83 out_ir=102 skipped=9 (10%) notes=9
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001048b4 @ 0x1048b4  in=3 out_ir=3 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001048c0 @ 0x1048c0  in=1 out_ir=1 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001048c4 @ 0x1048c4  in=13 out_ir=23 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001048f8 @ 0x1048f8  in=1 out_ir=1 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001048fc @ 0x1048fc  in=21 out_ir=30 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104950 @ 0x104950  in=75 out_ir=91 skipped=9 (12%) notes=9
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104a7c @ 0x104a7c  in=25 out_ir=33 skipped=1 (4%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104ae0 @ 0x104ae0  in=19 out_ir=28 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104b2c @ 0x104b2c  in=89 out_ir=126 skipped=4 (4%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104c90 @ 0x104c90  in=1 out_ir=1 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104c94 @ 0x104c94  in=8 out_ir=16 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00104cb4 @ 0x104cb4  in=348 out_ir=447 skipped=24 (6%) notes=24
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105224 @ 0x105224  in=8 out_ir=16 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105244 @ 0x105244  in=8 out_ir=16 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105264 @ 0x105264  in=49 out_ir=69 skipped=5 (10%) notes=5
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105328 @ 0x105328  in=57 out_ir=81 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010540c @ 0x10540c  in=184 out_ir=241 skipped=4 (2%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001056ec @ 0x1056ec  in=9 out_ir=17 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105710 @ 0x105710  in=29 out_ir=40 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105784 @ 0x105784  in=412 out_ir=508 skipped=24 (5%) notes=24
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105df4 @ 0x105df4  in=54 out_ir=63 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105ecc @ 0x105ecc  in=35 out_ir=54 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105f58 @ 0x105f58  in=35 out_ir=50 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105fe4 @ 0x105fe4  in=4 out_ir=4 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00105ff4 @ 0x105ff4  in=948 out_ir=1112 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00106ec4 @ 0x106ec4  in=42 out_ir=56 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00106f6c @ 0x106f6c  in=12 out_ir=19 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00106f9c @ 0x106f9c  in=13 out_ir=20 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00106fd0 @ 0x106fd0  in=33 out_ir=43 skipped=1 (3%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107054 @ 0x107054  in=57 out_ir=90 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107138 @ 0x107138  in=88 out_ir=116 skipped=3 (3%) notes=3
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107298 @ 0x107298  in=5 out_ir=10 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001072ac @ 0x1072ac  in=1 out_ir=1 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001072b0 @ 0x1072b0  in=2 out_ir=2 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001072b8 @ 0x1072b8  in=15 out_ir=23 skipped=2 (13%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001072f4 @ 0x1072f4  in=7 out_ir=8 skipped=2 (28%) notes=2
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107310 @ 0x107310  in=1 out_ir=1 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107314 @ 0x107314  in=2 out_ir=2 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010731c @ 0x10731c  in=9 out_ir=11 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107340 @ 0x107340  in=193 out_ir=262 skipped=16 (8%) notes=16
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107644 @ 0x107644  in=8 out_ir=16 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107664 @ 0x107664  in=8 out_ir=16 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107684 @ 0x107684  in=92 out_ir=131 skipped=4 (4%) notes=4
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001077f4 @ 0x1077f4  in=8 out_ir=16 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107814 @ 0x107814  in=14 out_ir=21 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010784c @ 0x10784c  in=6 out_ir=13 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107864 @ 0x107864  in=62 out_ir=84 skipped=8 (12%) notes=8
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010795c @ 0x10795c  in=103 out_ir=132 skipped=27 (26%) notes=27
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107af8 @ 0x107af8  in=122 out_ir=123 skipped=75 (61%) notes=75
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107ce0 @ 0x107ce0  in=68 out_ir=94 skipped=10 (14%) notes=10
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107df0 @ 0x107df0  in=86 out_ir=127 skipped=13 (15%) notes=13
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107f48 @ 0x107f48  in=16 out_ir=30 skipped=1 (6%) notes=1
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107f88 @ 0x107f88  in=12 out_ir=20 skipped=0 (0%) notes=0
[2026-05-08T14:44:29Z INFO  vmp] lift fn_00107fb8 @ 0x107fb8  in=37 out_ir=40 skipped=10 (27%) notes=10
[2026-05-08T14:44:29Z INFO  vmp] lift fn_0010804c @ 0x10804c  in=26 out_ir=31 skipped=6 (23%) notes=6
[2026-05-08T14:44:29Z INFO  vmp] lift fn_001080b4 @ 0x1080b4  in=98 out_ir=102 skipped=11 (11%) notes=11
